#miRNA	read_count	precursor	total	F01	F02	F03	F01(norm)	F02(norm)	F03(norm)
csa-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
cfa-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
tca-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dan-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
der-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dgr-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dmo-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dpe-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dse-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dsi-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dvi-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dwi-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dya-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
bta-miR-124b	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
bfl-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
cte-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
lgi-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
sko-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
spu-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
crm-miR-124a	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
ppc-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
dpu-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
isc-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
eca-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
bma-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
aae-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
cqu-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
tgu-miR-124-5p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
tgu-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
api-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
nvi-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
ppy-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
pma-miR-124-5p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
pma-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
xbo-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
egr-miR-124a	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
emu-miR-124a	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
asu-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
aca-miR-124a	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
tur-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
ola-miR-124-5p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
ola-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
hco-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
cgr-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
mse-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
hme-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
pol-miR-124-5p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
pol-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
ipu-miR-124a	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
cbn-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
pmi-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
lva-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
bbe-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
str-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
efu-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
chi-miR-124a	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
oha-miR-124	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
oha-miR-124-5p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
oha-miR-124-3p	0.00	bta-mir-124b	0.00	0	0	0	0	0	0
hsa-miR-1251-5p	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
hsa-miR-1251-3p	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
ptr-miR-1251	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
bta-miR-1251	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
mmu-miR-1251-5p	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
mmu-miR-1251-3p	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
ppy-miR-1251	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
mml-miR-1251-5p	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
mml-miR-1251-3p	0.00	bta-mir-1251	0.00	0	0	0	0	0	0
bta-miR-1256	0.00	bta-mir-1256	0.00	0	0	0	0	0	0
mmu-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
mmu-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
hsa-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
hsa-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
rno-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
rno-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
bta-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
mml-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
mml-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cfa-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ptr-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
eca-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
eca-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ssc-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ppy-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ppy-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cgr-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cgr-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ggo-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
chi-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
chi-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
tch-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
mmu-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dme-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
hsa-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
hsa-miR-125b-1-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
mmu-miR-125b-1-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
rno-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
rno-miR-125b-1-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
gga-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dps-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
aga-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dre-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ssc-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ggo-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
age-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ppa-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ppy-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ptr-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
mml-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
mml-miR-125b-1-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
sla-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
lla-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
mne-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
lca-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
fru-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
tni-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
bta-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
xtr-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
mdo-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
mdo-miR-125b-2-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
oan-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
cfa-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
tca-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dan-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
der-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dgr-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dmo-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dpe-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dse-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dsi-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dvi-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dwi-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
dya-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
bfl-miR-125a-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
cte-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
sko-miR-125a	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
spu-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
eca-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
aae-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
cqu-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
tgu-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
tgu-miR-125-2-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
oar-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
nvi-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
nlo-miR-125	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
pma-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
aca-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ola-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
sha-miR-125a	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
cgr-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ccr-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ipu-miR-125b	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
pmi-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
lva-miR-125-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
bbe-miR-125a-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
ssa-miR-125a-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
efu-miR-125a	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
chi-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
tch-miR-125b-5p	47.00	bta-mir-125b-1	47.00	10.00	22.00	15.00	99.62	184.90	174.24
oha-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
mmu-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dme-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
hsa-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
hsa-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
rno-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
rno-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
gga-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
gga-miR-125b-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
dps-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
aga-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dre-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
ssc-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
ggo-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
age-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
ppa-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
ppy-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
ptr-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
mml-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
sla-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
lla-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
mne-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
lca-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
mml-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
fru-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
tni-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
bta-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
xtr-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
mdo-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
oan-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
cfa-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
tca-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dan-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
der-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dgr-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dmo-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dpe-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dse-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dsi-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dvi-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dwi-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
dya-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
bfl-miR-125a-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
cte-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
sko-miR-125a	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
spu-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
eca-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
aae-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
cqu-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
tgu-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
tgu-miR-125-1-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
oar-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
nvi-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
nlo-miR-125	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
pma-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
aca-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
ola-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
sha-miR-125a	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
cgr-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
cgr-miR-125b-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
ccr-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
ipu-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
pmi-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
lva-miR-125-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
bbe-miR-125a-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
ssa-miR-125a-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
efu-miR-125b	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
chi-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
chi-miR-125b-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
tch-miR-125b-5p	46.00	bta-mir-125b-2	46.00	9.00	22.00	15.00	89.66	184.90	174.24
mmu-miR-126a-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
mmu-miR-126a-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
hsa-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
hsa-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
rno-miR-126a-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
rno-miR-126a-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
gga-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
gga-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
dre-miR-126a-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
dre-miR-126a-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
fru-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
tni-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
bta-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
bta-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
xtr-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
xtr-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
oan-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
oan-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
mml-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
cfa-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ptr-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
dre-miR-126b-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
mdo-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
mdo-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
eca-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
eca-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
tgu-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
tgu-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ppy-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ssc-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ssc-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
aca-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
aca-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ola-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ola-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
sha-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
cgr-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ccr-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ccr-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ipu-miR-126b	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ssa-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
efu-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
chi-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
chi-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ggo-miR-1260b	0.00	bta-mir-1260b	0.00	0	0	0	0	0	0
mml-miR-1260b	0.00	bta-mir-1260b	0.00	0	0	0	0	0	0
ppy-miR-1260b	0.00	bta-mir-1260b	0.00	0	0	0	0	0	0
bta-miR-1260b	0.00	bta-mir-1260b	0.00	0	0	0	0	0	0
mmu-miR-127-5p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
mmu-miR-127-3p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
hsa-miR-127-5p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
hsa-miR-127-3p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
rno-miR-127-5p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
rno-miR-127-3p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
oar-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
mml-miR-127-5p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
mml-miR-127-3p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
ptr-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
ppy-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
sla-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
lla-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
mne-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
age-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
bta-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
cfa-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
eca-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
ssc-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
ggo-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
efu-miR-127	0.00	bta-mir-127	0.00	0	0	0	0	0	0
chi-miR-127-5p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
chi-miR-127-3p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
tch-miR-127-3p	0.00	bta-mir-127	0.00	0	0	0	0	0	0
hsa-miR-1271-3p	0.00	bta-mir-1271	0.00	0	0	0	0	0	0
bta-miR-1271	0.00	bta-mir-1271	0.00	0	0	0	0	0	0
ssc-miR-1271	0.00	bta-mir-1271	0.00	0	0	0	0	0	0
chi-miR-1271-5p	0.00	bta-mir-1271	0.00	0	0	0	0	0	0
chi-miR-1271-3p	0.00	bta-mir-1271	0.00	0	0	0	0	0	0
hsa-miR-1277-5p	0.00	bta-mir-1277	0.00	0	0	0	0	0	0
hsa-miR-1277-3p	0.00	bta-mir-1277	0.00	0	0	0	0	0	0
ssc-miR-1277	0.00	bta-mir-1277	0.00	0	0	0	0	0	0
ppy-miR-1277	0.00	bta-mir-1277	0.00	0	0	0	0	0	0
