#miRNA	read_count	precursor	total	F01	F02	F03	F01(norm)	F02(norm)	F03(norm)
rno-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
rno-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
bta-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
mml-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
mml-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cfa-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ptr-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
eca-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
eca-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ssc-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ppy-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ppy-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cgr-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cgr-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ggo-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
chi-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
chi-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
tch-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
pal-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
pal-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cpo-miR-125a-5p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cpo-miR-125a-3p	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
ppa-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
dma-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
cja-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
nle-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
sbo-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
pha-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
oga-miR-125a	0.00	bta-mir-125a	0.00	0	0	0	0	0	0
mmu-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dme-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
hsa-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
hsa-miR-125b-1-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
mmu-miR-125b-1-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
rno-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
rno-miR-125b-1-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
gga-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dps-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
aga-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dre-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ssc-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ggo-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
age-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ppa-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ppy-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ptr-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mml-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mml-miR-125b-1-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
sla-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
lla-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mne-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
lca-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
fru-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tni-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
bta-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
xtr-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mdo-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mdo-miR-125b-2-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
oan-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cfa-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tca-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dan-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
der-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dgr-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dmo-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dpe-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dse-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dsi-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dvi-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dwi-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dya-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
bfl-miR-125a-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cte-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
sko-miR-125a	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
spu-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
eca-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
aae-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cqu-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tgu-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tgu-miR-125-2-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
oar-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
nvi-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
nlo-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pma-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
aca-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ola-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
sha-miR-125a	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cgr-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ccr-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ipu-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pmi-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
lva-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
bbe-miR-125a-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ssa-miR-125a-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
efu-miR-125a	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
cpi-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cpi-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
ami-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ami-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
cli-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cli-miR-125-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
pbv-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
chi-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tch-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
oha-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
cja-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pal-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pal-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
cgr-miR-125b	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
tcf-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
abu-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mze-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
nbr-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
oni-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pny-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
gmo-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
gmo-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
bdo-miR-125	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dqu-miR-125-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pte-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
xla-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
xla-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
cpo-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cpo-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
dno-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dno-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
ocu-miR-125b-5p	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ocu-miR-125b-3p	0.00	bta-mir-125b-1	0.00	0	0	0	0	0	0
mmr-miR-125a	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dma-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cja-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
nle-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
sbo-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pha-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
oga-miR-125b	48.00	bta-mir-125b-1	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mmu-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dme-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
hsa-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
hsa-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
rno-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
rno-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
gga-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
gga-miR-125b-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
dps-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
aga-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dre-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ssc-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ggo-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
age-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ppa-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ppy-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ptr-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mml-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
sla-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
lla-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mne-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
lca-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mml-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
fru-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tni-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
bta-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
xtr-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mdo-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
oan-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cfa-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tca-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dan-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
der-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dgr-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dmo-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dpe-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dse-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dsi-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dvi-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dwi-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dya-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
bfl-miR-125a-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cte-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
sko-miR-125a	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
spu-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
eca-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
aae-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cqu-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tgu-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
tgu-miR-125-1-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
oar-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
nvi-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
nlo-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pma-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
aca-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ola-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
sha-miR-125a	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cgr-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cgr-miR-125b-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
ccr-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ipu-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pmi-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
lva-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
bbe-miR-125a-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ssa-miR-125a-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
efu-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cpi-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cpi-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
ami-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ami-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
cli-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cli-miR-125-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
pbv-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pbv-miR-125b-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
chi-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
chi-miR-125b-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
tch-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cja-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pal-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pal-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
tcf-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
abu-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mze-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
nbr-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
oni-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pny-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
gmo-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
bdo-miR-125	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dqu-miR-125-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pte-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
xla-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cpo-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cpo-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
dno-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dno-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
ocu-miR-125b-5p	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
ocu-miR-125b-2-3p	0.00	bta-mir-125b-2	0.00	0	0	0	0	0	0
mmr-miR-125a	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
dma-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
cja-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
nle-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
sbo-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
pha-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
oga-miR-125b	48.00	bta-mir-125b-2	48.00	10.00	23.00	15.00	50.31	98.21	87.48
mmu-miR-126a-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
mmu-miR-126a-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
hsa-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
hsa-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
rno-miR-126a-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
rno-miR-126a-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
gga-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
gga-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
dre-miR-126a-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
dre-miR-126a-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
fru-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
tni-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
bta-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
bta-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
xtr-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
xtr-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
oan-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
oan-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
mml-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
cfa-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ptr-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
dre-miR-126b-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
mdo-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
mdo-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
eca-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
eca-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
tgu-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
tgu-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ppy-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ssc-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ssc-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
aca-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
aca-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ola-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ola-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
sha-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
cgr-miR-126a	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ccr-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ccr-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ipu-miR-126b	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ssa-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
efu-miR-126	0.00	bta-mir-126	0.00	0	0	0	0	0	0
cpi-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
cpi-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ami-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
ami-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
cli-miR-126-5p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
cli-miR-126-3p	0.00	bta-mir-126	0.00	0	0	0	0	0	0
